Lviv,49.84442161,24.02555962
Nowy Sacz,49.623889,20.697222
Orth,48.144444,16.701389
Lienz,46.829722,12.769722
Trento,46.066667,11.116667
Sorrento,40.626111,14.376111
Bari It,41.125278,16.866667
Bar Mn,42.1,19.1
Oradea Ro,47.072222,21.921111
Grenoble France,45.171546,5.722387
Marseille,43.2964,5.37
Genoa It,44.411111,8.932778
Pisa It,43.716667,10.4
Budva Mn,42.288056,18.8425
